nose_x,nose_y,nose_s,lEye_x,lEye_y,lEye_s,rEye_x,rEye_y,rEye_s,lEar_x,lEar_y,lEar_s,rEar_x,rEar_y,rEar_s,lShoulder_x,lShoulder_y,lShoulder_s,rShoulder_x,rShoulder_y,rShoulder_s,lElbow_x,lElbow_y,lElbow_s,rElbow_x,rElbow_y,rElbow_s,lWrist_x,lWrist_y,lWrist_s,rWrist_x,rWrist_y,rWrist_s,lHip_x,lHip_y,lHip_s,rHip_x,rHip_y,rHip_s,lKnee_x,lKnee_y,lKnee_s,rKnee_x,rKnee_y,rKnee_s,lAnkle_x,lAnkle_y,lAnkle_s,rAnkle_x,rAnkle_y,rAnkle_s
545.4276733398439,272.43551635742193,0.9145463109016418,569.2473754882812,248.6157989501953,0.9413992762565612,509.6982116699219,248.6157989501953,0.9448235034942628,604.9769897460938,272.43551635742193,0.8800533413887024,462.0588073730469,272.43551635742193,0.9320394992828368,664.5261840820312,451.083251953125,0.9163689613342284,390.5997009277344,439.1734008789063,0.8754685521125793,724.0753784179688,594.0014038085938,0.8729754090309143,354.8701477050781,558.2719116210939,0.8324284553527832,509.6982116699219,558.2719116210939,0.6663900017738342,593.0670776367188,534.4521484375,0.7527938485145569,616.8867797851562,891.74755859375,0.772023618221283,438.2391052246094,879.8377075195312,0.779819905757904,640.7064819335938,1201.403564453125,0.8778009414672852,402.5095520019531,1213.3134765625,0.8651460409164429,640.7064819335938,1463.420166015625,0.8387537598609924,402.5095520019531,1475.330078125,0.8377748727798462
545.3411254882811,272.53692626953125,0.9155030846595764,569.1696166992188,248.7083740234375,0.9412630796432496,509.5982971191406,248.7083740234375,0.9448498487472534,604.9125366210938,272.53692626953125,0.8851422667503357,461.9411926269531,272.53692626953125,0.9303997159004213,664.4838256835938,451.2510986328125,0.9164047241210938,390.4555358886719,439.3368225097656,0.873864471912384,724.0552368164062,594.222412109375,0.8693751692771912,354.7126770019531,558.4796142578125,0.8350765109062195,509.5982971191406,558.4796142578125,0.665219247341156,592.9982299804688,534.6510620117189,0.7534102797508241,616.8267211914062,892.0792846679688,0.7700027823448181,438.1126403808594,892.0792846679688,0.7744381427764893,640.6553344726562,1201.8504638671875,0.8775036334991455,402.3698425292969,1213.7646484375,0.8743764758110046,640.6553344726562,1463.9644775390625,0.8440800309181213,402.3698425292969,1475.8787841796875,0.838090717792511
541.2017211914061,271.1181640625,0.8826205134391785,576.7586059570312,247.4134979248047,0.9179088473320008,517.4970092773439,247.4134979248047,0.9100448489189148,612.3156127929688,271.1181640625,0.8731539249420166,470.0877380371094,271.1181640625,0.8934111595153809,671.5772094726562,448.9029846191406,0.9186638593673706,398.9737854003906,437.0506591796875,0.8657822012901306,730.8388061523438,579.2785034179688,0.8719800114631653,351.5645446777344,567.4262084960938,0.8535084724426271,517.4970092773439,555.5739135742189,0.6198269724845886,588.6109008789062,531.8692626953125,0.8051931262016296,612.3156127929688,887.4389038085938,0.7589302062988281,434.5307922363281,887.4389038085938,0.7798067927360535,636.0203247070312,1195.59912109375,0.8380420804023743,410.8261413574219,1207.4515380859375,0.8586180210113525,636.0203247070312,1456.3502197265625,0.80368572473526,398.9737854003906,1468.2025146484375,0.8471115827560425
543.7307739257811,271.05731201171875,0.8862742185592651,579.2798461914062,247.3579559326172,0.9188671112060548,520.0315551757811,247.3579559326172,0.9136917591094972,614.8287963867188,271.05731201171875,0.8569819927215576,472.6329040527344,271.05731201171875,0.8891745805740356,674.0772094726562,448.80224609375,0.9371085166931152,401.5348815917969,436.9526062011719,0.8694745302200317,733.3255004882812,579.1486206054688,0.875785231590271,342.2865295410156,567.2989501953125,0.8476144075393677,520.0315551757811,555.44921875,0.6838088631629944,602.9791870117188,531.7499389648439,0.7687691450119019,614.8287963867188,887.2398681640625,0.7529600262641907,437.0838317871094,887.2398681640625,0.7850164175033569,626.6785278320312,1195.3310546875,0.8157762289047241,401.5348815917969,1219.0302734375,0.8381277322769165,638.5281372070312,1467.873291015625,0.8338238596916199,401.5348815917969,1467.873291015625,0.8536685109138489
545.1797485351561,269.2535400390625,0.8759254217147827,580.492431640625,245.7117462158203,0.9059420824050904,521.637939453125,245.7117462158203,0.9231255650520324,627.5760498046875,281.02444458007807,0.8597534298896791,474.5543823242188,281.02444458007807,0.8950905799865723,674.65966796875,445.8170166015625,0.9452279210090636,403.928955078125,434.0461120605469,0.8525228500366211,745.2850341796875,575.296875,0.8778722882270813,356.84539794921875,563.5260009765625,0.8713957667350769,521.637939453125,551.7550659179689,0.6856083869934082,604.0341796875,528.2133178710939,0.7500158548355103,615.80517578125,893.1111450195312,0.764153778553009,439.24169921875,881.3402709960938,0.771560788154602,627.5760498046875,1199.154296875,0.8432756066322327,403.928955078125,1210.92529296875,0.832158625125885,639.346923828125,1469.885009765625,0.8358586430549622,403.928955078125,1469.885009765625,0.8298635482788086
545.9553833007811,270.426025390625,0.8981415033340454,581.4215698242188,246.7818298339844,0.9215297698974608,522.3112182617189,246.7818298339844,0.9366323947906494,628.7100219726562,270.426025390625,0.879684567451477,475.0227355957031,270.426025390625,0.8859854936599731,675.9983520507812,447.7575378417969,0.9181405305862428,404.0901794433594,435.9354553222656,0.8670719861984253,746.9309692382812,577.8005981445312,0.8477799296379089,356.8017883300781,554.1564331054689,0.8348914980888367,522.3112182617189,554.1564331054689,0.7611359357833862,616.8878784179688,530.51220703125,0.7432495355606079,616.8878784179688,896.9972534179688,0.7719659209251404,439.5564880371094,896.9972534179688,0.7923210263252258,628.7100219726562,1204.3717041015625,0.8523093461990356,404.0901794433594,1216.19384765625,0.8549333810806274,640.5321655273438,1464.4578857421875,0.8397608995437622,404.0901794433594,1476.280029296875,0.8399731516838074
557.8768920898439,269.89459228515625,0.8879124522209167,581.4746704101562,246.2967987060547,0.9080843925476074,522.4802856445311,246.2967987060547,0.9295936822891236,628.6702270507812,281.6934814453125,0.8572866916656494,487.0835876464844,281.6934814453125,0.8756944537162781,687.6647338867188,446.87799072265625,0.9284274578094482,404.4913024902344,435.0791015625,0.8690391182899475,746.6591186523438,576.665771484375,0.8381961584091187,357.2957458496094,553.0679931640625,0.8444075584411621,522.4802856445311,541.2691040039061,0.7723128199577332,616.8713989257812,517.6713256835939,0.7852664589881897,628.6702270507812,907.03466796875,0.7764145135879517,439.8880310058594,895.23583984375,0.7852168083190918,628.6702270507812,1202.0068359375,0.8578009605407715,416.2901916503906,1213.8057861328125,0.8726221323013306,640.4690551757812,1473.38134765625,0.8408456444740295,404.4913024902344,1473.38134765625,0.8293755054473877
558.3975219726561,278.01904296875,0.8678733706474304,581.6878051757812,243.0835876464844,0.8678878545761108,523.4619750976561,243.0835876464844,0.9294250607490541,628.2683715820312,278.01904296875,0.8531537652015686,488.5265808105469,278.01904296875,0.9262713193893432,686.4940795898438,441.0511474609375,0.9315301775932312,407.0105285644531,441.0511474609375,0.8548304438591003,744.7197875976562,569.1477661132812,0.843023419380188,360.4299621582031,557.5026245117189,0.8661712408065796,523.4619750976561,545.857421875,0.7296202182769775,616.6232299804688,510.9220275878906,0.7500954866409302,628.2683715820312,895.2119140625,0.7476072311401367,441.9459533691406,895.2119140625,0.7813610434532166,639.9135131835938,1209.630859375,0.8237205743789673,407.0105285644531,1221.27587890625,0.8524054884910583,639.9135131835938,1465.8240966796875,0.8486337065696716,407.0105285644531,1465.8240966796875,0.8258970379829407
559.0186157226561,278.68701171875,0.8690212965011597,582.3648071289062,243.667724609375,0.8694621920585632,523.9993286132811,243.667724609375,0.929055392742157,629.0571899414062,278.68701171875,0.8592067360877991,488.9800109863281,278.68701171875,0.9004723429679871,687.4226684570312,442.11041259765625,0.9356003999710084,418.9414367675781,430.43731689453125,0.8488571643829346,745.7881469726562,570.5144653320312,0.8514182567596436,360.5758972167969,558.8413696289061,0.8458139896392822,523.9993286132811,547.1682739257811,0.7749047875404358,605.7109985351562,512.1489868164061,0.7088869214057922,629.0571899414062,897.3612670898438,0.7554197907447815,442.2876281738281,897.3612670898438,0.7784774303436279,640.7302856445312,1200.8616943359375,0.8241565227508545,407.2682800292969,1224.2078857421875,0.8497758507728577,640.7302856445312,1469.3428955078125,0.8273746371269226,407.2682800292969,1469.3428955078125,0.8270911574363708
560.3211059570311,277.8712158203125,0.8780580163002014,583.5990600585938,242.9542999267578,0.8745002746582031,525.4042358398439,242.9542999267578,0.9315046668052672,630.1548461914062,277.8712158203125,0.8629542589187622,490.4872741699219,277.8712158203125,0.9429330825805664,688.3496704101562,440.816650390625,0.9408197402954102,420.6534729003906,440.816650390625,0.8573821187019348,746.5443725585938,568.8452758789062,0.8455941081047058,362.4587097167969,557.206298828125,0.8491519689559937,525.4042358398439,545.5673217773439,0.7276528477668762,606.8768920898438,522.2894287109375,0.7388354539871216,630.1548461914062,894.7361450195312,0.7592763304710388,443.9314270019531,894.7361450195312,0.7716822624206543,641.7938842773438,1208.9881591796875,0.8177834749221802,409.0145568847656,1220.6270751953125,0.8495016694068909,641.7938842773438,1465.0452880859375,0.8452918529510498,409.0145568847656,1476.6842041015625,0.8354672193527222
560.7672729492189,277.2376708984375,0.8823871612548828,583.9921264648438,242.40028381347656,0.8801578283309937,525.9298706054689,242.40028381347656,0.9268467426300048,630.4419555664062,277.2376708984375,0.8662360906600952,491.0924987792969,277.2376708984375,0.9302147626876832,688.5042114257812,439.81201171875,0.93333238363266,421.4177551269531,439.81201171875,0.8510960340499878,746.5664672851562,567.5490112304688,0.8415831923484802,363.3554992675781,555.9365844726561,0.8619030117988586,525.9298706054689,544.3241577148439,0.7072125673294067,607.2169799804688,521.0992431640625,0.7650327086448669,630.4419555664062,881.0852661132812,0.7539848089218141,444.6426696777344,881.0852661132812,0.7468984723091125,642.0543823242188,1206.23388671875,0.842971920967102,409.8053283691406,1217.846435546875,0.8473103046417236,642.0543823242188,1473.3203125,0.8581593632698059,409.8053283691406,1473.3203125,0.8249328136444092
561.0018920898439,277.4361572265625,0.8828628659248352,584.2434692382812,242.5738525390625,0.8818029165267944,526.1397094726561,242.5738525390625,0.929250419139862,630.7265014648438,277.4361572265625,0.861846387386322,491.2773742675781,277.4361572265625,0.927784502506256,688.8302612304688,440.12677001953125,0.9342862367630004,421.5528259277344,440.12677001953125,0.8601124286651611,746.9341430664062,567.9551391601562,0.8549978733062744,363.4490661621094,556.3344116210939,0.8706569671630859,526.1397094726561,544.713623046875,0.7184934616088867,607.4849243164062,521.4721069335939,0.7452055811882019,630.7265014648438,893.3363647460938,0.7528530359268188,444.7943420410156,881.7156372070312,0.750126838684082,642.3472290039062,1207.0968017578125,0.8545750975608826,409.9320373535156,1218.717529296875,0.8556213974952698,642.3472290039062,1462.75341796875,0.8605149984359741,398.3113098144531,1474.374267578125,0.821485698223114
561.7229614257811,276.97067260742193,0.8816902637481691,584.9255981445312,242.1667938232422,0.8845171928405762,526.9191284179689,242.1667938232422,0.9250894784927368,631.3307495117188,276.97067260742193,0.8764591813087463,492.1153259277344,276.97067260742193,0.9267405271530152,689.3372192382812,439.3886413574219,0.9380835890769958,422.5076599121094,439.3886413574219,0.8520410656929016,747.3435668945312,567.0027465820312,0.835893452167511,352.8999328613281,555.4014892578125,0.8770965933799744,515.3179321289061,543.8001708984375,0.7294553518295288,608.1281127929688,520.5975952148439,0.7629536390304565,631.3307495117188,891.8386840820312,0.7524799704551697,445.7102355957031,880.2374267578125,0.7576645016670227,642.9319458007812,1205.0732421875,0.8527334332466125,410.9063415527344,1216.6744384765625,0.8544593453407288,642.9319458007812,1471.9027099609375,0.8567562699317932,399.3050231933594,1471.9027099609375,0.8145958185195923
561.6404418945311,276.99188232421875,0.8820552825927734,584.8447265625,242.1853485107422,0.887164831161499,526.8339233398439,242.1853485107422,0.9268272519111632,631.2534790039062,276.99188232421875,0.8778867125511169,492.02740478515625,276.99188232421875,0.9260204434394836,689.2643432617188,439.4222717285156,0.9354723691940308,410.812255859375,439.4222717285156,0.8608307838439941,747.275146484375,567.046142578125,0.838942289352417,352.80133056640625,555.4440307617189,0.8775561451911926,515.2317504882811,543.841796875,0.7132897377014159,608.049072265625,520.6375122070311,0.7659306526184082,631.2534790039062,891.9069213867188,0.7520888447761536,445.6187133789063,891.9069213867188,0.7613947987556458,642.8556518554688,1216.767578125,0.8584809303283691,410.812255859375,1216.767578125,0.8519054055213928,642.8556518554688,1472.015380859375,0.8548985719680786,399.21002197265625,1472.015380859375,0.8149211406707764
561.4486694335939,277.79122924804693,0.8816345930099487,584.7199096679688,242.8843536376953,0.8921670317649841,526.5418090820311,242.8843536376953,0.9296048879623412,631.2622680664062,277.79122924804693,0.8628444671630859,491.6349182128906,277.79122924804693,0.9251332283020021,689.4403686523438,440.6898498535156,0.93403559923172,421.8211975097656,440.6898498535156,0.8717816472053528,747.6184692382812,568.681640625,0.8667744398117065,363.6431579589844,557.0460205078125,0.875059962272644,526.5418090820311,545.410400390625,0.7246529459953308,607.9911499023438,522.13916015625,0.7555288672447205,631.2622680664062,882.84326171875,0.7650971412658691,445.0924377441406,882.84326171875,0.7582216858863831,642.8978881835938,1208.640380859375,0.8456637859344482,410.1856384277344,1220.2760009765625,0.8484726548194885,642.8978881835938,1464.6240234375,0.8607450723648071,410.1856384277344,1476.2596435546875,0.8296331167221069
562.7985229492189,278.39541625976557,0.8813015222549438,586.1203002929688,243.4127197265625,0.8979134559631348,527.8158569335939,243.4127197265625,0.9237953424453736,632.7638549804688,278.39541625976557,0.8560448884963989,481.1722106933594,278.39541625976557,0.8988293409347534,691.0682983398438,441.6480102539063,0.936174213886261,411.2068786621094,441.6480102539063,0.8591707944869995,749.3728637695312,569.9179077148438,0.8600019216537476,352.9023742675781,558.2569580078125,0.8751976490020752,516.1548461914061,546.5960693359375,0.7176520228385925,609.4420776367188,523.2742919921875,0.7639281749725342,632.7638549804688,884.7620239257812,0.7718441486358643,446.1895446777344,884.7620239257812,0.7633780837059021,644.4247436523438,1211.26708984375,0.8447179198265076,411.2068786621094,1211.26708984375,0.8541463613510132,644.4247436523438,1467.8067626953125,0.8456669449806213,399.5459899902344,1479.4677734375,0.8317586779594421
561.5304565429689,267.0814208984375,0.885517954826355,584.8825073242188,243.72933959960938,0.9047539234161376,526.5022583007811,243.72933959960938,0.9315910935401917,631.5867309570312,278.75747680664057,0.881984531879425,491.4742126464844,278.75747680664057,0.8830779194831848,689.9668579101562,442.2221374511719,0.9481554627418518,409.7418518066406,430.5461120605469,0.8547462224960327,748.3472290039062,570.6586303710938,0.8532030582427979,363.0376892089844,558.9826049804689,0.8813671469688416,526.5022583007811,547.3065795898439,0.7340662479400635,608.2346801757812,523.9544677734375,0.7258221507072449,631.5867309570312,885.9118041992188,0.761225700378418,444.7699890136719,885.9118041992188,0.7529757618904114,643.2627563476562,1212.841064453125,0.8473026752471924,409.7418518066406,1212.841064453125,0.8441675901412964,643.2627563476562,1469.714111328125,0.8460510969161987,398.0658264160156,1481.39013671875,0.8306235074996948
560.1470336914061,269.52264404296875,0.8931664824485779,583.7123413085938,245.9573211669922,0.8987798690795898,524.7991333007811,245.9573211669922,0.9432191252708436,630.8429565429688,269.52264404296875,0.8494313955307007,489.4511413574219,269.52264404296875,0.8839041590690613,689.7562866210938,446.2623596191406,0.9364904761314392,418.7553405761719,434.479736328125,0.8618691563606262,748.6693725585938,575.8715209960938,0.8340616822242737,359.8420715332031,564.0888671875,0.8462439775466919,524.7991333007811,552.3062133789061,0.7314836382865906,607.2776489257812,528.7409057617189,0.7196223139762878,630.8429565429688,905.78564453125,0.7642099261283875,442.3205871582031,905.78564453125,0.7785074710845947,642.6255493164062,1212.1343994140625,0.8681510686874391,406.9726257324219,1212.1343994140625,0.8616273403167725,642.6255493164062,1471.3526611328125,0.8328220844268799,406.9726257324219,1471.3526611328125,0.8250482082366943
559.7059936523439,279.9022216796875,0.8798130750656128,583.1538696289062,244.73036193847656,0.8793411850929259,524.5342407226561,244.73036193847656,0.931854784488678,630.0496215820312,279.9022216796875,0.8502225279808044,489.3623962402344,279.9022216796875,0.9144358038902284,688.6693725585938,444.03741455078125,0.9425175189971924,407.2947692871094,444.03741455078125,0.8693220615386963,747.2891235351562,573.000732421875,0.8419162631034851,348.6750793457031,573.000732421875,0.8838677406311035,512.8102416992189,549.5528564453125,0.7576797008514404,606.6017456054688,526.10498046875,0.7268911600112915,630.0496215820312,889.5471801757812,0.7317298650741577,442.4666442871094,889.5471801757812,0.7472366094589233,653.4974975585938,1206.093505859375,0.8750766515731812,407.2947692871094,1206.093505859375,0.8031702041625977,641.7736206054688,1464.0201416015625,0.8176692128181458,395.5708923339844,1475.744140625,0.8053905367851257
558.6889038085939,280.14028930664057,0.9061371088027954,582.1566772460938,256.6724853515625,0.8977017402648926,523.4871826171875,256.6724853515625,0.9299881458282472,629.09228515625,280.14028930664057,0.8818361163139343,488.28546142578125,280.14028930664057,0.9323388338088988,687.7617797851562,456.1488342285156,0.9246518015861512,406.1481323242188,444.4149475097656,0.8901225328445435,746.4313354492188,585.2218017578125,0.8624120950698853,359.2125244140625,573.4878540039062,0.8875830173492432,511.75323486328125,561.7539672851561,0.7210299372673035,593.890625,526.55224609375,0.7296533584594727,629.09228515625,902.037109375,0.7098111510276794,441.349853515625,890.30322265625,0.7642731666564941,652.5601196289062,1207.11865234375,0.8423576951026917,394.4142456054688,1207.11865234375,0.820179283618927,640.826171875,1465.264404296875,0.8309617638587952,406.1481323242188,1476.998291015625,0.8196781873703003
558.2013549804689,292.9921875,0.9254820346832277,581.7589721679688,269.4345703125,0.9139474034309388,522.8649291992189,269.4345703125,0.9525113701820374,628.8740844726562,292.9921875,0.8952341675758362,487.5285339355469,292.9921875,0.9205741286277772,687.7681274414062,457.8954772949219,0.8989188075065613,405.0769348144531,457.8954772949219,0.8764398694038391,734.8833618164062,599.2410888671875,0.8841187357902527,346.1829528808594,575.6834716796875,0.8735779523849487,511.0861511230469,587.4622802734375,0.6906676888465881,581.7589721679688,552.1259155273439,0.7666534781455994,628.8740844726562,905.4899291992188,0.7289229035377502,440.4133605957031,905.4899291992188,0.7968825697898865,664.2105102539062,1223.517578125,0.8441175222396851,381.5193176269531,1223.517578125,0.8340057134628296,640.6528930664062,1470.8724365234375,0.8417202830314636,393.2981262207031,1482.6512451171875,0.8179754614830017
